Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[134]    0.0    0.00    0.00   14264         caml_initialize [134]
-----------------------------------------------
                0.00    0.00       1/13143       caml_make_free_blocks [440]
                0.00    0.00   13142/13143       sweep_slice [210]
[135]    0.0    0.00    0.00   13143         caml_fl_merge_block [135]
-----------------------------------------------
                0.00    0.00      32/8261        camlStr__complement_253 [22647]
                0.00    0.00     256/8261        camlStr__entry [22657]
                0.00    0.00    1336/8261        camlStr__iter_266 [22677]
                0.00    0.00    3284/8261        camlStr__regexpclass2_940 [22703]
                0.00    0.00    3353/8261        camlStr__add_229 [22637]
[136]    0.0    0.00    0.00    8261         camlStdlib__char__chr_82 [136]
-----------------------------------------------
                0.00    0.00    2379/2379        caml_page_table_add [145]
[137]    0.0    0.00    0.00    2379         caml_page_table_modify [137]
                0.00    0.00       1/721         caml_gc_message [140]
                0.00    0.00       1/2           caml_stat_calloc_noexc [313]
                0.00    0.00       1/16          caml_stat_free [222]
-----------------------------------------------
                0.00    0.00       1/1148        camlStr__complement_253 [22647]
                0.00    0.00       1/1148        camlStr__entry [22657]
                0.00    0.00       1/1148        camlCore_kernel__Zone__entry [11731]
                0.00    0.00       1/1148        camlStdlib__bytes__entry [365]
                0.00    0.00       1/1148        camlCamlinternalFormat__buffer_create_357 [322]
                0.00    0.00       1/1148        camlStdlib__scanf__from_ic_307 [409]
                0.00    0.00       2/1148        camlBase__String__sub_2873 [4471]
                0.00    0.00       4/1148        caml_copy_string [256]
                0.00    0.00      34/1148        camlStdlib__buffer__create_85 [208]
                0.00    0.00     115/1148        camlStdlib__bytes__copy_102 [173]
                0.00    0.00     129/1148        camlStdlib__bytes__sub_110 [172]
                0.00    0.00     135/1148        camlStdlib__bytes__make_92 [168]
                0.00    0.00     221/1148        caml_md5_string [160]
                0.00    0.00     250/1148        camlStdlib__$5e_130 [151]
                0.00    0.00     252/1148        caml_alloc_initialized_string [150]
[138]    0.0    0.00    0.00    1148         caml_alloc_string [138]
-----------------------------------------------
                0.00    0.00       1/747         camlStdlib__bytes__blit_string_143 [364]
                0.00    0.00       2/747         camlBase__String__sub_2873 [4471]
                0.00    0.00     115/747         camlStdlib__bytes__copy_102 [173]
                0.00    0.00     129/747         camlStdlib__bytes__sub_110 [172]
                0.00    0.00     500/747         camlStdlib__$5e_130 [151]
[139]    0.0    0.00    0.00     747         caml_blit_string [139]
-----------------------------------------------
                0.00    0.00       1/721         caml_startup_common [455]
                0.00    0.00       1/721         caml_page_table_modify [137]
                0.00    0.00       2/721         clean_slice [314]
                0.00    0.00       2/721         realloc_gray_vals [318]
                0.00    0.00       3/721         start_cycle [287]
                0.00    0.00       6/721         caml_init_gc [434]
                0.00    0.00      26/721         sweep_slice [210]
                0.00    0.00      54/721         mark_slice [15]
                0.00    0.00     110/721         caml_empty_minor_heap [4]
                0.00    0.00     516/721         caml_major_collection_slice [14]
[140]    0.0    0.00    0.00     721         caml_gc_message [140]
-----------------------------------------------
                0.00    0.00       1/671         camlStr__complement_253 [22647]
                0.00    0.00       1/671         camlStr__entry [22657]
                0.00    0.00       1/671         camlCore_kernel__Zone__entry [11731]
                0.00    0.00       1/671         camlStdlib__bytes__entry [365]
                0.00    0.00       1/671         camlCamlinternalFormat__buffer_create_357 [322]
                0.00    0.00       1/671         camlStdlib__scanf__from_ic_307 [409]
                0.00    0.00       2/671         camlBase__String__sub_2873 [4471]
                0.00    0.00      34/671         camlStdlib__buffer__create_85 [208]
                0.00    0.00     115/671         camlStdlib__bytes__copy_102 [173]
                0.00    0.00     129/671         camlStdlib__bytes__sub_110 [172]
                0.00    0.00     135/671         camlStdlib__bytes__make_92 [168]
                0.00    0.00     250/671         camlStdlib__$5e_130 [151]
[141]    0.0    0.00    0.00     671         caml_create_bytes [141]
-----------------------------------------------
                0.00    0.00       1/559         caml_thread_new_descriptor [66]
                0.00    0.00       1/559         caml_init_major_heap [436]
                0.00    0.00       1/559         caml_stat_alloc_aligned_noexc [456]
                0.00    0.00       1/559         caml_alloc_for_heap [422]
                0.00    0.00       1/559         caml_stash_backtrace [121]
                0.00    0.00       2/559         caml_stat_calloc_noexc [313]
                0.00    0.00       3/559         st_mutex_create [29922]
                0.00    0.00       3/559         alloc_generic_table [237]
                0.00    0.00      15/559         caml_stat_strdup_noexc [226]
                0.00    0.00     531/559         caml_stat_alloc [143]
[142]    0.0    0.00    0.00     559         caml_stat_alloc_noexc [142]
-----------------------------------------------
                0.00    0.00       1/531         unix_create_error_checking_mutex [81]
                0.00    0.00       1/531         caml_thread_initialize [24339]
                0.00    0.00       1/531         caml_startup_common [455]
                0.00    0.00       1/531         init_frame_descriptors [462]
                0.00    0.00       1/531         caml_ext_table_init [427]
                0.00    0.00       1/531         caml_executable_name [425]
                0.00    0.00       1/531         generic_final_register [204]
                0.00    0.00       3/531         caml_open_descriptor_in [283]
                0.00    0.00       4/531         caml_register_custom_operations [259]
                0.00    0.00       4/531         caml_init_custom_operations [432]
                0.00    0.00       7/531         caml_register_named_value [236]
                0.00    0.00       9/531         caml_insert_global_root [231]
                0.00    0.00     497/531         caml_init_frame_descriptors [433]
[143]    0.0    0.00    0.00     531         caml_stat_alloc [143]
                0.00    0.00     531/559         caml_stat_alloc_noexc [142]
-----------------------------------------------
                0.00    0.00      64/499         camlStr__cpool_index_811 [22648]
                0.00    0.00      69/499         camlSexplib0__Sexp_conv__loop_3011 [20402]
                0.00    0.00     366/499         camlStdlib__map__add_188 [164]
[144]    0.0    0.00    0.00     499         camlStdlib__map__bal_160 [144]
                0.00    0.00      51/100         camlStdlib__map__create_150 [179]
-----------------------------------------------
                0.00    0.00       1/499         caml_init_atom_table [430]
                0.00    0.00       1/499         caml_init_major_heap [436]
                0.00    0.00       1/499         caml_set_minor_heap_size [452]
                0.00    0.00     496/499         caml_startup_common [455]
[145]    0.0    0.00    0.00     499         caml_page_table_add [145]
                0.00    0.00    2379/2379        caml_page_table_modify [137]
-----------------------------------------------
                0.00    0.00      10/446         camlBase__Comparator__compare_757 [1147]
                0.00    0.00     436/446         camlSexplib0__Sexp_conv__compare_1520 [20364]
[146]    0.0    0.00    0.00     446         caml_compare [146]
                0.00    0.00     446/119586      compare_val [116]
-----------------------------------------------
                0.00    0.00       1/401         core_unix_inet4_addr_to_int32_exn [78]
                0.00    0.00       2/401         parse_intnat [316]
                0.00    0.00      32/401         re_search_forward [29879]
                0.00    0.00      50/401         re_string_match [29880]
                0.00    0.00      95/401         caml_hash_mix_string [181]
                0.00    0.00     221/401         parse_format [161]
[147]    0.0    0.00    0.00     401         caml_string_length [147]
-----------------------------------------------
                0.00    0.00     298/298         camlBase__List__count_map_1127 [2408]
[148]    0.0    0.00    0.00     298         caml_tuplify3 [148]
-----------------------------------------------
                0.00    0.00     256/256         camlStr__entry [22657]
[149]    0.0    0.00    0.00     256         camlStdlib__char__lowercase_93 [149]
-----------------------------------------------
                0.00    0.00      30/252         unix_inet_addr_of_string [30720]
                0.00    0.00     222/252         caml_alloc_sprintf [153]
[150]    0.0    0.00    0.00     252         caml_alloc_initialized_string [150]
                0.00    0.00     252/1148        caml_alloc_string [138]
-----------------------------------------------
                0.00    0.00       1/250         camlCore_kernel__Nothing__entry [9793]
                0.00    0.00       3/250         camlExpect_test_collector__run_1643 [12578]
                0.00    0.00      26/250         camlBase__Pretty_printer__Register_pp_695 [3445]
                0.00    0.00     220/250         camlStdlib__random__full_init_138 [307]
[151]    0.0    0.00    0.00     250         camlStdlib__$5e_130 [151]
                0.00    0.00     500/747         caml_blit_string [139]
                0.00    0.00     250/1148        caml_alloc_string [138]
                0.00    0.00     250/671         caml_create_bytes [141]
-----------------------------------------------
                0.00    0.00     115/244         camlStdlib__bytes__copy_102 [173]
                0.00    0.00     129/244         camlStdlib__bytes__sub_110 [172]
[152]    0.0    0.00    0.00     244         caml_blit_bytes [152]
-----------------------------------------------
                0.00    0.00       1/222         caml_format_float [428]
                0.00    0.00     221/222         caml_format_int [159]
[153]    0.0    0.00    0.00     222         caml_alloc_sprintf [153]
                0.00    0.00     222/252         caml_alloc_initialized_string [150]
-----------------------------------------------
                0.00    0.00       1/221         camlMd5_lib__entry [12698]
                0.00    0.00     220/221         camlStdlib__random__full_init_138 [307]
[154]    0.0    0.00    0.00     221         camlStdlib__digest__string_133 [154]
                0.00    0.00     221/221         caml_md5_string [160]
-----------------------------------------------
                0.00    0.00       1/221         camlCamlinternalFormat__format_of_fconv_3171 [326]
                0.00    0.00     220/221         camlStdlib__random__full_init_138 [307]
[155]    0.0    0.00    0.00     221         camlStdlib__int__to_string_109 [155]
                0.00    0.00     221/221         caml_format_int [159]
-----------------------------------------------
                0.00    0.00     221/221         caml_md5_string [160]
[156]    0.0    0.00    0.00     221         caml_MD5Final [156]
                0.00    0.00     221/221         caml_MD5Transform [157]
-----------------------------------------------
                0.00    0.00     221/221         caml_MD5Final [156]
[157]    0.0    0.00    0.00     221         caml_MD5Transform [157]
-----------------------------------------------
                0.00    0.00     221/221         caml_md5_string [160]
[158]    0.0    0.00    0.00     221         caml_MD5Update [158]
-----------------------------------------------
                0.00    0.00     221/221         camlStdlib__int__to_string_109 [155]
[159]    0.0    0.00    0.00     221         caml_format_int [159]
                0.00    0.00     221/221         parse_format [161]
                0.00    0.00     221/222         caml_alloc_sprintf [153]
-----------------------------------------------
                0.00    0.00     221/221         camlStdlib__digest__string_133 [154]
[160]    0.0    0.00    0.00     221         caml_md5_string [160]
                0.00    0.00     221/221         caml_MD5Update [158]
                0.00    0.00     221/1148        caml_alloc_string [138]
                0.00    0.00     221/221         caml_MD5Final [156]
-----------------------------------------------
                0.00    0.00     221/221         caml_format_int [159]
[161]    0.0    0.00    0.00     221         parse_format [161]
                0.00    0.00     221/401         caml_string_length [147]
-----------------------------------------------
                0.00    0.00       1/210         camlPpx_bench_lib__Benchmark_accumulator__entry [90]
                0.00    0.00       1/210         caml_startup_common [455]
                0.00    0.00      18/210         camlStr__first_391 [22660]
                0.00    0.00      50/210         camlStr__compile_742 [38]
                0.00    0.00     140/210         camlPpx_inline_test_lib__Runtime__unset_lib_1593 [20273]
[162]    0.0    0.00    0.00     210         caml_init_ieee_floats [162]
-----------------------------------------------
                0.00    0.00     200/200         camlPpl__Dist__sample_504 [8]
[163]    0.0    0.00    0.00     200         camlPpl__Monad__fun_929 [163]
                0.00    0.00     100/100         camlPpl__Mh__fun_3816 [178]
                0.00    0.00     100/100         camlPpl__Mh__fun_3805 [176]
-----------------------------------------------
                                 499             camlStdlib__map__add_188 [164]
                0.00    0.00      70/184         camlSexplib0__Sexp_conv__loop_3011 [20402]
                0.00    0.00     114/184         camlStr__cpool_index_811 [22648]
[164]    0.0    0.00    0.00     184+499     camlStdlib__map__add_188 [164]
                0.00    0.00     500/540422      caml_apply2 [93]
                0.00    0.00     366/499         camlStdlib__map__bal_160 [144]
                0.00    0.00      46/100         camlStdlib__map__create_150 [179]
                                 499             camlStdlib__map__add_188 [164]
-----------------------------------------------
                0.00    0.00       1/161         camlStdlib__string__compare_304 [415]
                0.00    0.00      32/161         camlBase__Import0__compare_15922 [1869]
                0.00    0.00     128/161         camlStr__compare_424 [22646]
[165]    0.0    0.00    0.00     161         caml_string_compare [165]
-----------------------------------------------
                0.00    0.00       1/159         camlPpx_bench_lib__Benchmark_accumulator__entry [90]
                0.00    0.00      18/159         camlStr__first_391 [22660]
                0.00    0.00     140/159         camlPpx_inline_test_lib__Runtime__unset_lib_1593 [20273]
[166]    0.0    0.00    0.00     159         caml_string_equal [166]
-----------------------------------------------
                0.00    0.00      70/140         caml_ephe_set_key [189]
                0.00    0.00      70/140         caml_ephe_set_data [188]
[167]    0.0    0.00    0.00     140         do_set [167]
                0.00    0.00       2/6           alloc_generic_table [237]
                0.00    0.00       1/1           caml_realloc_ephe_ref_table [449]
-----------------------------------------------
                0.00    0.00       1/135         camlStdlib__format__entry [372]
                0.00    0.00       2/135         camlStr__entry [22657]
                0.00    0.00      18/135         camlStr__first_391 [22660]
                0.00    0.00      50/135         camlStr__expand_272 [22658]
                0.00    0.00      64/135         camlStr__regexpclass1_939 [22702]
[168]    0.0    0.00    0.00     135         camlStdlib__bytes__make_92 [168]
                0.00    0.00     135/1148        caml_alloc_string [138]
                0.00    0.00     135/671         caml_create_bytes [141]
                0.00    0.00     135/135         caml_fill_string [170]
                0.00    0.00     135/135         caml_fill_bytes [169]
-----------------------------------------------
                0.00    0.00     135/135         camlStdlib__bytes__make_92 [168]
[169]    0.0    0.00    0.00     135         caml_fill_bytes [169]
-----------------------------------------------
                0.00    0.00     135/135         camlStdlib__bytes__make_92 [168]
[170]    0.0    0.00    0.00     135         caml_fill_string [170]
-----------------------------------------------
                0.00    0.00       1/134         camlPpl__Enum__entry [343]
                0.00    0.00       1/134         camlPpl__Inference__entry [347]
                0.00    0.00       1/134         camlZlib__entry [23288]
                0.00    0.00       1/134         camlZip__entry [23239]
                0.00    0.00       1/134         camlCstubs_errors__entry [11890]
                0.00    0.00       1/134         camlCtypes_coerce__entry [12219]
                0.00    0.00       1/134         camlCore__Core_sys__entry [6358]
                0.00    0.00       1/134         camlCore__Core_time__fun_221065 [6415]
                0.00    0.00       1/134         camlCore_kernel__Binable0__V1_4499 [7666]
                0.00    0.00       1/134         camlCore_kernel__List__entry [9478]
                0.00    0.00       1/134         camlCore_kernel__Zone__entry [11731]
                0.00    0.00       1/134         camlCore_kernel__Float_with_finite_only_serialization__entry [9065]
                0.00    0.00       1/134         camlCore_kernel__Time__fun_96745 [11431]
                0.00    0.00       1/134         camlCore_kernel__Time_ns__entry [11523]
                0.00    0.00       1/134         camlCore_kernel__Fdeque__entry [8955]
                0.00    0.00       1/134         camlCore_kernel__Pid__entry [10207]
                0.00    0.00       1/134         camlParsexp__Parser_automaton_internal__entry [19528]
                0.00    0.00       1/134         camlParsexp__entry [19636]
                0.00    0.00       1/134         camlBin_shape_lib__Bin_shape__entry [5697]
                0.00    0.00       1/134         camlUnix__entry [92]
                0.00    0.00       1/134         camlPpx_assert_lib__Runtime__entry [20163]
                0.00    0.00       1/134         camlBase__With_return__with_return_610 [4643]
                0.00    0.00       1/134         camlBase__List__entry [2415]
                0.00    0.00       1/134         camlBase__Info__entry [1962]
                0.00    0.00       1/134         camlSexplib0__Sexp_conv_error__entry [20442]
                0.00    0.00       1/134         camlStdlib__entry [54]
                0.00    0.00       1/134         camlStdlib__pervasives__entry [396]
                0.00    0.00       1/134         camlStdlib__sys__entry [64]
                0.00    0.00       1/134         camlStdlib__array__entry [360]
                0.00    0.00       1/134         camlStdlib__stack__entry [412]
                0.00    0.00       1/134         camlStdlib__queue__entry [404]
                0.00    0.00       1/134         camlCamlinternalLazy__entry [330]
                0.00    0.00       1/134         camlCamlinternalFormat__entry [325]
                0.00    0.00       1/134         camlStdlib__format__entry [372]
                0.00    0.00       1/134         camlStdlib__scanf__entry [408]
                0.00    0.00       2/134         camlPpl__Dist__Dist_383 [289]
                0.00    0.00       2/134         camlNpy__entry [12718]
                0.00    0.00       2/134         camlCore__Signal__entry [7447]
                0.00    0.00       2/134         camlCore_kernel__Std_internal__entry [11280]
                0.00    0.00       2/134         camlCore_kernel__Span_float__entry [10957]
                0.00    0.00       2/134         camlCore_kernel__Command__entry [7887]
                0.00    0.00       2/134         camlParsexp__Positions__entry [19596]
                0.00    0.00       2/134         camlSexplib0__Sexp__entry [20319]
                0.00    0.00       2/134         camlStdlib__parsing__entry [59]
                0.00    0.00       2/134         camlStdlib__stream__entry [413]
                0.00    0.00       3/134         camlPpl__Primitive_dists__entry [354]
                0.00    0.00       3/134         camlCtypes_static__entry [12379]
                0.00    0.00       3/134         camlBase__Exn__entry [1292]
                0.00    0.00       3/134         camlBase__Set__entry [3892]
                0.00    0.00       3/134         camlStdlib__arg__entry [358]
                0.00    0.00       4/134         camlCore_kernel__Doubly_linked__entry [8768]
                0.00    0.00       4/134         camlParsexp__Make_eager_2096 [19406]
                0.00    0.00       4/134         camlBase__Map__entry [2688]
                0.00    0.00       5/134         camlBin_prot__Common__entry [5218]
                0.00    0.00       5/134         camlBase__Type_equal__create_1266 [4508]
                0.00    0.00       6/134         camlSexplib__Pre_sexp__entry [77]
                0.00    0.00      14/134         camlCore__Core_unix__entry [75]
                0.00    0.00      22/134         camlOwl_exception__entry [15736]
[171]    0.0    0.00    0.00     134         caml_fresh_oo_id [171]
-----------------------------------------------
                0.00    0.00       1/129         camlCamlinternalFormat__convert_float_3203 [324]
                0.00    0.00      32/129         camlStr__split_1089 [22710]
                0.00    0.00      96/129         camlStr__flush_916 [22663]
[172]    0.0    0.00    0.00     129         camlStdlib__bytes__sub_110 [172]
                0.00    0.00     129/1148        caml_alloc_string [138]
                0.00    0.00     129/671         caml_create_bytes [141]
                0.00    0.00     129/747         caml_blit_string [139]
                0.00    0.00     129/244         caml_blit_bytes [152]
-----------------------------------------------
                0.00    0.00       1/115         camlStr__entry [22657]
                0.00    0.00      50/115         camlStr__compile_742 [38]
                0.00    0.00      64/115         camlStr__emit_code_817 [22653]
[173]    0.0    0.00    0.00     115         camlStdlib__bytes__copy_102 [173]
                0.00    0.00     115/1148        caml_alloc_string [138]
                0.00    0.00     115/671         caml_create_bytes [141]
                0.00    0.00     115/747         caml_blit_string [139]
                0.00    0.00     115/244         caml_blit_bytes [152]
-----------------------------------------------
                0.00    0.00     114/114         camlStr__cpool_index_811 [22648]
[174]    0.0    0.00    0.00     114         camlStdlib__map__find_200 [174]
                0.00    0.00      64/540422      caml_apply2 [93]
-----------------------------------------------
                0.00    0.00       1/110         camlPpl__Enum__exact_inference_3795 [344]
                0.00    0.00       1/110         camlCore_kernel__Quickcheck__entry [10252]
                0.00    0.00       1/110         camlBase_quickcheck__Generator__entry [4931]
                0.00    0.00       1/110         camlBase_quickcheck__Test__entry [5143]
                0.00    0.00       2/110         camlFlags__fun_52669 [12624]
                0.00    0.00       2/110         camlCore_kernel__Command__entry [7887]
                0.00    0.00       4/110         camlBase_quickcheck__Generator__float_matching_classes_11192 [4938]
                0.00    0.00       8/110         camlBase__List__aux_1452 [2386]
                0.00    0.00      18/110         camlCtypes_path__path_of_string_92 [12347]
                0.00    0.00      32/110         camlStr__extract_923 [22659]
                0.00    0.00      40/110         camlBase__List__loop_1329 [2534]
[175]    0.0    0.00    0.00     110         camlStdlib__list__rev_append_115 [175]
-----------------------------------------------
                0.00    0.00     100/100         camlPpl__Monad__fun_929 [163]
[176]    0.0    0.00    0.00     100         camlPpl__Mh__fun_3805 [176]
-----------------------------------------------
                0.00    0.00     100/100         camlPpl__Dist__sample_504 [8]
[177]    0.0    0.00    0.00     100         camlPpl__Mh__fun_3810 [177]
-----------------------------------------------
                0.00    0.00     100/100         camlPpl__Monad__fun_929 [163]
[178]    0.0    0.00    0.00     100         camlPpl__Mh__fun_3816 [178]
-----------------------------------------------
                0.00    0.00       3/100         camlSexplib0__Sexp_conv__loop_3011 [20402]
                0.00    0.00      46/100         camlStdlib__map__add_188 [164]
                0.00    0.00      51/100         camlStdlib__map__bal_160 [144]
[179]    0.0    0.00    0.00     100         camlStdlib__map__create_150 [179]
-----------------------------------------------
                0.00    0.00       1/96          caml_install_signal_handler [438]
                0.00    0.00       6/96          caml_enter_blocking_section [241]
                0.00    0.00       6/96          caml_leave_blocking_section [242]
                0.00    0.00      83/96          caml_call_gc [2]
[180]    0.0    0.00    0.00      96         caml_process_pending_signals [180]
-----------------------------------------------
                0.00    0.00      95/95          Base_hash_string [466]
[181]    0.0    0.00    0.00      95         caml_hash_mix_string [181]
                0.00    0.00      95/401         caml_string_length [147]
-----------------------------------------------
                0.00    0.00      40/80          camlCamlinternalMod__init_mod_159 [198]
                0.00    0.00      40/80          camlCamlinternalMod__update_mod_227 [333]
[182]    0.0    0.00    0.00      80         camlCamlinternalMod__overwrite_152 [182]
                0.00    0.00     214/144793      caml_modify [100]
-----------------------------------------------
                0.00    0.00       1/73          camlPpl__Common__normalise_4511 [338]
                0.00    0.00       1/73          camlBase__Container__to_list_1992 [1226]
                0.00    0.00       1/73          camlBase__Map__fun_26818 [2790]
                0.00    0.00       1/73          camlBase__Map__of_alist_fold_24998 [2931]
                0.00    0.00       1/73          camlBase__Hashtbl__fun_6855 [1669]
                0.00    0.00       3/73          camlBase__Map__fold_right_23449 [2738]
                0.00    0.00      65/73          camlBase__List__fun_6197 [2490]
[183]    0.0    0.00    0.00      73         caml_apply3 [183]
-----------------------------------------------
                0.00    0.00      70/70          camlSexplib0__Sexp_conv__loop_3011 [20402]
[184]    0.0    0.00    0.00      70         camlStdlib__obj__create_267 [184]
                0.00    0.00      70/70          caml_ephemeron_create [190]
                0.00    0.00      70/70          caml_weak_create [193]
                0.00    0.00      70/70          caml_ephe_create [187]
-----------------------------------------------
                0.00    0.00      70/70          camlStdlib__obj__set_key_284 [186]
[185]    0.0    0.00    0.00      70         camlStdlib__obj__raise_if_invalid_offset_271 [185]
-----------------------------------------------
                0.00    0.00      70/70          camlSexplib0__Sexp_conv__loop_3011 [20402]
[186]    0.0    0.00    0.00      70         camlStdlib__obj__set_key_284 [186]
                0.00    0.00      70/70          camlStdlib__obj__raise_if_invalid_offset_271 [185]
                0.00    0.00      70/70          caml_ephe_set_key [189]
-----------------------------------------------
                0.00    0.00      70/70          camlStdlib__obj__create_267 [184]
[187]    0.0    0.00    0.00      70         caml_ephe_create [187]
-----------------------------------------------
                0.00    0.00      70/70          camlSexplib0__Sexp_conv__loop_3011 [20402]
[188]    0.0    0.00    0.00      70         caml_ephe_set_data [188]
                0.00    0.00      70/140         do_set [167]
                0.00    0.00      70/70          caml_ephemeron_set_data [191]
-----------------------------------------------
                0.00    0.00      70/70          camlStdlib__obj__set_key_284 [186]
[189]    0.0    0.00    0.00      70         caml_ephe_set_key [189]
                0.00    0.00      70/140         do_set [167]
                0.00    0.00      70/70          caml_ephemeron_set_key [192]
-----------------------------------------------
                0.00    0.00      70/70          camlStdlib__obj__create_267 [184]
[190]    0.0    0.00    0.00      70         caml_ephemeron_create [190]
                0.00    0.00      70/72589       caml_alloc_shr [119]
-----------------------------------------------
                0.00    0.00      70/70          caml_ephe_set_data [188]
[191]    0.0    0.00    0.00      70         caml_ephemeron_set_data [191]
-----------------------------------------------
                0.00    0.00      70/70          caml_ephe_set_key [189]
[192]    0.0    0.00    0.00      70         caml_ephemeron_set_key [192]
-----------------------------------------------
                0.00    0.00      70/70          camlStdlib__obj__create_267 [184]
[193]    0.0    0.00    0.00      70         caml_weak_create [193]
-----------------------------------------------
                0.00    0.00       1/58          camlStdlib__lazy__from_val_159 [385]
                0.00    0.00       3/58          camlBase__Obj_array__create_1195 [3246]
                0.00    0.00       3/58          camlStdlib__callback__register_exception_153 [266]
                0.00    0.00      51/58          camlCamlinternalMod__update_mod_227 [333]
[194]    0.0    0.00    0.00      58         caml_obj_tag [194]
                0.00    0.00      55/502431      caml_page_table_lookup [94]
-----------------------------------------------
                0.00    0.00      55/55          caml_gc_dispatch [3]
[195]    0.0    0.00    0.00      55         caml_final_do_calls [195]
-----------------------------------------------
                0.00    0.00      55/55          caml_empty_minor_heap [4]
[196]    0.0    0.00    0.00      55         caml_final_empty_young [196]
-----------------------------------------------
                0.00    0.00      55/55          caml_empty_minor_heap [4]
[197]    0.0    0.00    0.00      55         caml_final_update_minor_roots [197]
-----------------------------------------------
                0.00    0.00       1/51          camlTyperep_lib__Std_internal__entry [62]
                0.00    0.00      50/51          camlStdlib__array__map_145 [47]
[198]    0.0    0.00    0.00      51         camlCamlinternalMod__init_mod_159 [198]
                0.00    0.00      40/44          caml_obj_block [205]
                0.00    0.00      40/80          camlCamlinternalMod__overwrite_152 [182]
-----------------------------------------------
                0.00    0.00      50/50          camlStdlib__array__map_145 [47]
[199]    0.0    0.00    0.00      50         camlCamlinternalMod__fun_525 [199]
-----------------------------------------------
                                 114             camlStdlib__map__iter_345 [200]
                0.00    0.00      50/50          camlStr__compile_742 [38]
[200]    0.0    0.00    0.00      50+114     camlStdlib__map__iter_345 [200]
                0.00    0.00     114/540422      caml_apply2 [93]
                                 114             camlStdlib__map__iter_345 [200]
-----------------------------------------------
                0.00    0.00      50/50          camlStr__compile_742 [38]
[201]    0.0    0.00    0.00      50         caml_bytes_equal [201]
-----------------------------------------------
                0.00    0.00      45/45          camlSexplib0__Sexp_conv__loop_3011 [20402]
[202]    0.0    0.00    0.00      45         caml_final_register [202]
                0.00    0.00      45/45          generic_final_register [204]
-----------------------------------------------
                0.00    0.00      15/45          caml_sys_getenv [227]
                0.00    0.00      30/45          unix_inet_addr_of_string [30720]
[203]    0.0    0.00    0.00      45         caml_string_is_c_safe [203]
-----------------------------------------------
                0.00    0.00      45/45          caml_final_register [202]
[204]    0.0    0.00    0.00      45         generic_final_register [204]
                0.00    0.00      45/502431      caml_page_table_lookup [94]
                0.00    0.00       1/1           caml_stat_resize [457]
                0.00    0.00       1/531         caml_stat_alloc [143]
-----------------------------------------------
                0.00    0.00       1/44          camlBase__Option_array__entry [3311]
                0.00    0.00       1/44          camlStdlib__lazy__from_fun_87 [384]
                0.00    0.00       1/44          camlStdlib__printexc__entry [397]
                0.00    0.00       1/44          camlCamlinternalOO__entry [334]
                0.00    0.00      40/44          camlCamlinternalMod__init_mod_159 [198]
[205]    0.0    0.00    0.00      44         caml_obj_block [205]
                0.00    0.00      42/70154       caml_alloc [122]
-----------------------------------------------
                0.00    0.00      40/40          camlCamlinternalMod__update_mod_227 [333]
[206]    0.0    0.00    0.00      40         caml_obj_truncate [206]
                0.00    0.00     346/144793      caml_modify [100]
-----------------------------------------------
                0.00    0.00       1/38          camlBin_prot__Read__entry [74]
                0.00    0.00       5/38          camlBase__Float__ieee_mantissa_3072 [1362]
                0.00    0.00       7/38          camlBase__Float__ieee_exponent_3069 [1361]
                0.00    0.00      11/38          camlBase__Float0__to_int64_preserve_order_1581 [1342]
                0.00    0.00      14/38          camlBase__Float0__is_x_minus_one_exact_1839 [1335]
[207]    0.0    0.00    0.00      38         caml_int64_bits_of_float_unboxed [207]
-----------------------------------------------
                0.00    0.00       1/34          camlStdlib__format__entry [372]
                0.00    0.00       1/34          camlStdlib__scanf__from_ic_307 [409]
                0.00    0.00      32/34          camlStr__create_914 [22649]
[208]    0.0    0.00    0.00      34         camlStdlib__buffer__create_85 [208]
                0.00    0.00      34/1148        caml_alloc_string [138]
                0.00    0.00      34/671         caml_create_bytes [141]
-----------------------------------------------
                0.00    0.00      29/29          camlStdlib__list__iter_236 [245]
[209]    0.0    0.00    0.00      29         caml_tuplify4 [209]
-----------------------------------------------
                0.00    0.00      26/26          caml_major_collection_slice [14]
[210]    0.0    0.00    0.00      26         sweep_slice [210]
                0.00    0.00   13142/13143       caml_fl_merge_block [135]
                0.00    0.00      26/721         caml_gc_message [140]
                0.00    0.00       2/138327      caml_ba_finalize [115]
-----------------------------------------------
                0.00    0.00       1/24          camlPpl__Common__normalise_4511 [338]
                0.00    0.00       1/24          camlCore_kernel__Set__of_list_29043 [10705]
                0.00    0.00       1/24          camlBase__Map__fun_26818 [2790]
                0.00    0.00       1/24          camlBase__Map__of_alist_fold_24998 [2931]
                0.00    0.00      20/24          camlBase__List__foldi_1393 [2445]
[211]    0.0    0.00    0.00      24         camlStdlib__list__fold_left_250 [211]
                0.00    0.00      80/540422      caml_apply2 [93]
-----------------------------------------------
                0.00    0.00       5/24          alloc_custom_gen [12]
                0.00    0.00      19/24          caml_empty_minor_heap [4]
[212]    0.0    0.00    0.00      24         caml_adjust_gc_speed [212]
-----------------------------------------------
                0.00    0.00       1/24          camlCtypes_memory__entry [12264]
                0.00    0.00       1/24          camlBin_shape_lib__Bin_shape__entry [5697]
